,index,date,hour,rdn,rds,demand,supply1,supply2,supply3,supply4,wind,reserve,cro,se,weekdays,month,lag_rdn_24,lag_rdn_25,lag_rdn_26,lag_rdn_48,lag_rdn_72,lag_rdn_96,lag_rdn_168,lag_cro_72,lag_se_24,lag_se_48,lag_se_72,ma_rdn_24,ma_rdn_48,ma_rdn_72,ma_rdn_96,ma_rdn_168,med_rdn_24,med_rdn_48,med_rdn_72,med_rdn_96,med_rdn_168,sd_rdn_24,sd_rdn_48,sd_rdn_72,sd_rdn_96,sd_rdn_168,ma_cro_24,ma_cro_48,ma_cro_72,ma_cro_96,ma_cro_168,med_cro_24,med_cro_48,med_cro_72,med_cro_96,med_cro_168,sd_cro_24,sd_cro_48,sd_cro_72,sd_cro_96,sd_cro_168,day
746,746,17/07/2019,3,216.0,211.53,15500,23622,5438,10982,4518,1520,1391,217.52,397.22,2,7,228.88,232.21,233.96,210.0,149.53,204.82,216.33,206.74,368.76,402.94,359.26,253.996666667,220.916666667,221.993611111,232.40375,233.876904762,253.0,210.995,224.44,231.95,231.055,28.2557222626,43.1124223266,40.2678784475,44.034814056,36.9518853846,226.500833333,220.661875,189.444444444,208.256041667,213.77297619,230.22,216.5,207.595,225.86,218.75,21.3936668639,18.8302829502,65.7078399269,71.8280511614,58.3142539611,16
747,747,17/07/2019,4,211.0,215.56,15463,23622,5454,10929,4534,1552,1388,217.52,393.01,2,7,225.89,228.88,232.21,210.0,142.53,204.75,216.32,206.86,357.78,392.92,356.31,254.65875,222.653333333,222.287222222,232.465104167,233.93922619,253.0,211.995,227.385,231.95,231.055,27.3516805481,41.5378579096,40.2174156874,44.0214511345,36.9293926556,226.75,220.782291667,188.606111111,207.599270833,213.760357143,230.22,216.5,207.475,223.345,218.75,21.1153064202,18.720557052,65.0836513635,71.5460747865,58.3155267262,16
748,748,17/07/2019,5,210.84,215.56,15275,23622,5452,10743,4532,1551,1371,217.64,396.38,2,7,225.89,225.89,228.88,206.6,142.27,204.75,205.0,200.54,349.76,388.72,350.4,255.4625,224.395416667,222.580833333,232.526458333,234.063571429,253.0,216.0,227.385,231.95,231.055,26.1343727102,39.8125458126,40.1647130094,44.0079977176,36.8664835416,226.740833333,220.773541667,187.794444444,206.807083333,213.745952381,230.22,216.5,207.415,219.25,218.75,21.1271243165,18.7301148444,64.5559151213,71.1943037626,58.3185093535,16
749,749,17/07/2019,6,210.99,220.58,15550,23622,5393,11063,4487,1487,1395,217.88,402.28,2,7,220.23,225.89,225.89,211.99,140.51,204.75,210.0,206.86,377.31,382.91,350.29,255.805833333,226.05625,222.795833333,232.528854167,234.124464286,253.0,220.115,227.385,231.95,231.055,25.5868230212,37.8533029912,40.1093146693,44.0073148434,36.8349344362,226.99,220.891458333,187.099583333,206.259166667,213.733333333,230.22,216.5,207.34,216.5,218.75,20.8422111403,18.6217695744,64.0691345661,70.9869222302,58.3197761434,16
750,750,17/07/2019,7,240.99,252.2,17775,23622,5321,13345,4430,1393,1596,280.47,406.5,2,7,241.99,220.23,225.89,242.17,140.51,215.0,237.31,224.2,400.75,368.76,357.36,255.798333333,228.170416667,223.170694444,232.558125,234.156666667,253.0,223.06,228.94,231.95,231.055,25.5910197678,35.7491816873,40.1615188369,44.0127195087,36.8394585328,226.739166667,220.759583333,186.711666667,205.7134375,213.624702381,230.16,216.5,207.34,216.5,218.75,20.8378729025,18.574412961,63.7536285187,70.6410834516,58.2829512559,16
751,751,17/07/2019,8,226.36,255.56,19850,23652,5299,15419,4431,1334,1782,290.82,554.83,2,7,242.0,241.99,220.23,240.0,146.03,220.0,237.31,229.9,483.73,357.78,366.75,255.881666667,230.169791667,223.47625,232.364375,234.31422619,253.0,225.89,230.0,231.95,231.5,25.5405446925,33.6813973841,40.2207021334,43.9288358673,36.8159142317,226.279583333,221.217708333,186.402916667,205.113854167,213.747083333,230.0,219.25,207.34,216.5,221.5,20.6318998428,18.5218534801,63.4856195192,70.1827262504,58.2954847971,16
752,752,17/07/2019,9,242.42,261.95,20888,23652,5344,16412,4476,1354,1876,290.82,563.79,2,7,257.0,242.0,241.99,262.0,183.57,240.17,243.0,274.33,506.43,349.76,383.32,255.673333333,231.699583333,223.71,231.916458333,234.531309524,253.0,227.385,230.0,231.95,231.895,25.508840525,33.1837257574,40.3677239988,43.4485327468,36.8416623147,227.67125,222.068333333,189.209722222,204.977083333,214.136071429,230.0,219.25,207.415,216.5,223.1,22.6871519497,19.9782357466,62.8311922395,70.0331968188,58.4812195048,16
753,753,17/07/2019,10,242.42,255.53,21338,23652,5435,16771,4567,1446,1916,250.34,516.77,2,7,267.5,257.0,242.0,290.0,203.29,262.5,257.75,287.31,494.08,377.31,389.54,254.735833333,233.037291667,223.779444444,231.364479167,234.749166667,253.0,230.545,230.0,231.95,231.95,24.5893030678,33.3080959259,40.4396308508,42.6405158918,36.928173063,229.60875,223.032291667,192.196805556,204.963333333,214.601607143,230.0,219.25,207.475,216.5,224.445,25.65008506,21.9336785866,62.3021019659,70.0167275452,58.7515579646,16
754,754,17/07/2019,11,243.05,253.33,21450,23652,5547,16771,4679,1560,1926,250.34,501.9,2,7,267.5,267.5,257.0,291.29,203.29,269.8,255.75,287.3,485.63,400.75,395.03,253.744583333,234.375,223.7475,230.8125,235.00672619,253.0,233.085,230.0,231.95,232.105,23.5073651695,33.3772943589,40.4036582764,41.8095254319,37.0051820209,231.545833333,224.336666667,195.185416667,204.935208333,215.066369048,230.0,219.25,207.595,216.5,225.86,28.1649452051,23.8153255979,61.6182333756,69.9827436622,59.0169627034,16
755,755,17/07/2019,12,249.6,257.73,21763,23652,5611,17020,4743,1627,1955,290.83,490.73,2,7,267.57,267.5,267.5,300.0,208.2,270.0,256.97,287.3,483.52,483.73,400.3,252.393333333,235.611875,223.71375,230.235208333,235.263988095,253.0,234.48,230.0,231.95,233.07,21.5864999412,33.4865491355,40.3654753275,40.8960026866,37.0808088288,233.482916667,225.302916667,198.174027778,204.907083333,215.487797619,230.0,219.25,207.67,216.5,228.465,30.3442011478,25.3912102364,60.7778435505,69.9487318408,59.2794619686,16
756,756,17/07/2019,13,244.27,254.88,21775,23652,5618,17025,4750,1642,1956,299.37,463.0,2,7,278.09,267.57,267.5,305.0,209.76,270.0,255.75,287.3,433.48,506.43,392.81,251.272083333,237.035416667,223.826111111,229.7578125,235.543630952,253.0,237.5,230.0,231.95,233.945,19.3145079464,33.8149541361,40.5071431905,40.0496074283,37.226157831,235.415,226.42375,201.162638889,204.798020833,215.951130952,230.0,219.25,207.67,216.5,230.0,32.255064449,26.9031685728,59.7743310821,69.8104435502,59.5357142493,16
757,757,17/07/2019,14,242.42,257.61,21725,23705,5598,16995,4730,1626,1951,322.91,443.92,2,7,275.0,278.09,267.57,300.0,205.0,261.91,247.66,240.54,402.97,494.08,381.21,250.230416667,238.49375,224.007916667,229.283958333,235.840714286,253.0,240.995,230.0,231.95,234.48,17.1219633878,33.9132689544,40.7093508633,39.2254241258,37.3412086596,235.40375,226.705208333,203.500138889,204.224166667,216.136845238,230.0,219.25,207.67,216.5,230.16,32.2531479842,26.9802059035,57.9238262658,69.2803412333,59.5636238823,16
758,758,17/07/2019,15,242.42,252.53,21400,23705,5543,16725,4675,1567,1922,322.9,416.94,2,7,260.63,275.0,278.09,270.0,203.29,240.0,237.31,240.3,403.29,485.63,373.08,249.84,239.688333333,224.294444444,228.8734375,236.082559524,253.0,241.995,230.0,231.95,235.605,16.7544597567,33.6557583409,40.8956690048,38.6795469638,37.3695618557,235.82375,227.38,205.834305556,203.706458333,216.321845238,230.0,223.1,207.79,216.5,230.22,32.2483408151,26.9050667537,55.9111179406,68.8167652306,59.5902721298,16
759,759,17/07/2019,16,242.42,255.06,21163,23705,5419,16612,4551,1471,1901,322.9,417.15,2,7,262.0,260.63,275.0,265.55,190.0,238.45,237.31,240.42,401.38,483.52,370.23,249.692083333,241.188333333,224.621527778,228.477604167,236.329404762,253.0,242.085,230.0,231.95,236.395,16.6249035248,32.9920213652,41.1041247599,38.1346006927,37.4031642759,237.199583333,228.062291667,208.171805556,203.19,216.507559524,232.75,227.05,207.91,216.5,230.375,31.6823652058,26.8096899948,53.7171811717,68.3467694227,59.6166184432,16
760,760,17/07/2019,17,241.98,260.59,20863,23705,5287,16444,4419,1338,1874,322.9,428.01,2,7,251.0,262.0,260.63,259.0,183.52,236.21,220.0,229.78,401.6,433.48,372.56,249.35875,242.594166667,224.826944444,228.326458333,236.541130952,250.5,242.17,230.0,231.95,236.945,16.5099670325,31.9021175068,41.1996986738,38.0148454375,37.3848218172,238.127083333,228.522916667,210.361527778,202.576979167,216.667202381,232.75,229.84,212.205,216.5,230.375,31.0961262063,26.6412797564,51.249817991,67.8343681581,59.6160328466,16
761,761,17/07/2019,18,231.0,242.3,20475,23705,5083,16260,4215,1132,1839,290.83,493.89,2,7,241.99,251.0,262.0,256.0,190.87,233.93,220.0,224.2,404.34,402.97,385.96,248.775,243.659166667,224.938888889,228.102395833,236.69922619,249.55,242.17,230.0,231.95,237.31,16.5126186268,30.9785624458,41.2357153604,37.8684564956,37.351155302,238.832083333,228.872291667,212.475416667,201.918020833,216.795059524,232.75,229.84,216.5,216.5,230.375,30.5534321674,26.4681797909,48.5291360121,67.306321352,59.6089748999,16
762,762,17/07/2019,19,240.72,259.42,20275,23705,4880,16263,4012,899,1821,290.83,535.01,2,7,241.99,241.99,251.0,250.0,194.0,231.9,220.0,229.9,405.92,403.29,399.25,248.44125,244.658958333,225.079027778,227.914791667,236.857321429,245.635,242.17,230.0,231.95,237.31,16.5676393093,30.1038365576,41.2768306309,37.7532054262,37.3167846275,238.82375,229.335416667,214.666805556,201.3184375,216.956845238,232.65,229.9,219.25,216.5,230.375,30.5559445312,26.2831380262,45.5743759494,66.7906733062,59.6074296211,16
763,763,17/07/2019,20,244.93,255.18,20363,23705,4698,16533,3830,699,1829,290.83,555.77,2,7,251.93,241.99,241.99,256.0,203.29,231.89,243.42,229.78,405.71,401.38,404.0,248.271666667,245.672291667,225.357361111,227.815104167,237.074583333,245.635,245.635,230.0,231.95,237.31,16.5076266081,29.4941446219,41.390812854,37.6761462158,37.297533974,238.359166667,229.612083333,216.856527778,200.717604167,217.115059524,229.9,229.9,223.1,216.5,230.375,30.6072492005,26.2149595069,42.2987814948,66.2649760272,59.6059718203,16
764,764,17/07/2019,21,242.42,256.88,20313,23705,4616,16565,3748,592,1824,290.82,566.21,2,7,246.44,251.93,241.99,259.0,203.29,231.0,250.0,229.78,407.61,401.6,410.96,247.748333333,246.57125,225.571805556,227.6790625,237.258571429,244.305,247.77,230.5,231.95,237.31,16.3510732706,28.8248767136,41.4603975075,37.5839995093,37.2668451368,237.894583333,229.88875,219.044583333,200.23,217.194107143,229.84,229.9,224.2,216.5,230.375,30.651120978,26.1436132411,38.6279911623,65.8718570368,59.6139564932,16
765,765,17/07/2019,22,241.98,259.26,20175,23705,4562,16482,3693,553,1812,290.83,556.41,2,7,241.18,246.44,251.93,242.17,210.0,232.0,237.31,224.2,410.46,404.34,405.69,247.707083333,247.220833333,225.699305556,227.669270833,237.411845238,244.22,247.77,230.605,231.95,237.31,16.3669990023,28.3302749747,41.494545283,37.5803199125,37.2294638909,235.255833333,229.756875,221.155138889,199.684270833,217.239940476,229.78,229.84,224.2,216.5,230.375,28.8662982245,26.1562717882,34.4156272641,65.4482332799,59.6163796113,16
766,766,17/07/2019,23,251.99,262.33,19200,23510,4468,15628,3572,535,1724,290.83,520.99,2,7,241.99,241.18,246.44,249.1,203.31,229.0,237.31,224.2,409.83,405.92,407.37,247.410833333,248.026666667,225.879722222,227.61375,237.444047619,241.995,247.77,233.085,231.95,237.88,16.4049933853,27.5952668107,41.537316668,37.5549111583,37.2310797706,234.789166667,230.10125,223.248194444,201.242395833,217.130595238,229.78,229.84,224.2,219.25,230.22,28.9542645228,25.9674232596,29.5474602863,64.2082674255,59.5864814945,16
767,767,17/07/2019,24,247.0,242.51,17875,23510,4437,14349,3526,508,1605,275.39,412.93,2,7,235.2,241.99,241.18,235.0,159.55,189.0,229.0,207.1,407.3,405.71,394.82,247.419166667,249.602708333,226.521388889,227.667916667,237.561785714,241.995,247.77,234.48,232.105,237.88,16.3984643811,24.4112010164,41.3158334518,37.5621385221,37.1922702568,234.168333333,230.221666667,225.100416667,202.6315625,217.047857143,229.78,229.84,224.2,219.25,230.22,29.3967712907,25.8442279109,23.6308978591,62.8489286318,59.5907266943,16
768,768,18/07/2019,1,235.0,234.82,16550,22856,4379,13202,3348,335,1485,257.85,412.1,3,7,235.0,235.2,241.99,233.96,220.0,160.0,210.0,209.73,408.4,407.61,390.07,247.4625,249.915208333,227.563055556,227.824166667,237.645416667,241.995,247.77,235.0,233.07,237.88,16.3626869405,24.1184346365,40.5534825666,37.5611042567,37.1704832491,234.54625,230.406041667,225.220555556,202.118541667,217.082857143,229.78,229.84,224.2,216.5,230.22,29.0029307084,25.6613695709,23.5288264248,62.5845801587,59.5846551213,17
769,769,18/07/2019,2,235.0,236.37,15800,22758,4357,12475,3325,314,1418,250.0,404.21,3,7,226.36,235.0,235.2,232.21,212.0,153.0,215.0,209.73,399.96,410.46,385.96,247.21875,250.214375,228.581944444,228.049270833,237.705119048,241.995,247.77,235.0,233.07,237.88,16.6409838005,23.7239606777,39.5632109179,37.4860443715,37.1440875122,234.929166667,230.592916667,225.340694444,201.491666667,217.081845238,229.78,229.84,224.2,213.115,230.22,28.5921941182,25.4728522122,23.4256854531,62.1986077127,59.584779279,17
770,770,18/07/2019,3,240.0,240.56,15400,22728,4331,12101,3299,294,1382,250.0,397.8,3,7,216.0,226.36,235.0,228.88,210.0,149.53,214.75,209.61,397.22,409.83,384.58,246.682083333,250.339375,229.505138889,228.165729167,237.703154762,241.995,247.77,235.0,233.07,237.88,17.4463179071,23.5225170898,38.4525158793,37.4304433582,37.1452333664,235.04875,230.774791667,225.4575,200.845520833,217.079404762,229.78,229.84,224.2,209.73,230.22,28.4749316619,25.2866750706,23.3243672831,61.7830145602,59.585078646,17
771,771,18/07/2019,4,237.89,240.53,15350,22719,4291,12091,3259,270,1377,270.89,396.64,3,7,211.0,216.0,226.36,225.89,210.0,142.53,207.0,209.85,393.01,407.3,370.97,246.061666667,250.360208333,230.456111111,228.230833333,237.671488095,241.995,247.77,235.0,233.07,237.88,18.453542765,23.4864444824,37.0938981184,37.3947051604,37.1658338311,235.173333333,230.961666667,225.579305556,200.247916667,217.079107143,229.78,229.84,224.2,209.73,230.22,28.3525159786,25.0934513228,23.2179256468,61.4105776062,59.5851148457,17
772,772,18/07/2019,5,240.0,241.47,15150,22719,4261,11921,3229,241,1359,270.89,394.33,3,7,210.84,211.0,216.0,225.89,206.6,142.27,215.0,240.0,396.38,408.4,368.55,245.434583333,250.448541667,231.408472222,228.294270833,237.70625,241.995,247.77,235.0,233.07,237.88,19.4002427101,23.3257829213,35.6500330743,37.359601422,37.1378131571,236.8175,231.779166667,226.121527778,200.050208333,217.293571429,229.78,229.9,224.445,209.73,230.375,27.3844202374,24.7250812303,23.0903903346,61.2498444248,59.6024875228,17
773,773,18/07/2019,6,239.0,239.47,15425,22719,4224,12219,3206,199,1384,244.41,395.48,3,7,210.99,210.84,211.0,220.23,211.99,140.51,215.0,224.0,402.28,399.96,388.7,245.049583333,250.427708333,232.387361111,228.359270833,237.712142857,241.995,247.77,235.0,233.07,237.88,20.004453304,23.3612824116,34.0507191293,37.3236177872,37.133468822,237.531666667,232.260833333,226.438194444,199.707604167,217.413511905,229.78,229.9,224.445,209.73,230.375,26.7861454563,24.3324116069,22.8993490483,61.0201165578,59.595546413,17
774,774,18/07/2019,7,260.09,265.6,17575,23382,4196,14382,3193,149,1578,252.34,449.65,3,7,240.99,210.99,210.84,241.99,242.17,140.51,241.99,282.31,406.5,397.22,415.29,245.007916667,250.403125,233.782916667,228.63,237.734047619,241.995,247.77,235.1,233.945,238.815,20.0121430483,23.3707759097,32.243218544,37.3199553224,37.1343155733,239.952916667,233.346041667,227.157361111,200.021979167,217.84452381,229.84,229.9,224.445,209.73,230.53,28.1217164235,25.3785550064,23.8240825603,61.3697808135,59.8023671333,17
775,775,18/07/2019,8,253.23,267.68,19575,23467,4199,16356,3219,104,1758,252.46,510.55,3,7,226.36,240.99,210.99,242.0,240.0,146.03,255.1,288.2,554.83,393.01,515.1,244.35625,250.118958333,234.898611111,228.69625,237.668869048,241.99,247.77,235.1,233.945,238.815,20.3658710277,23.581930356,30.5070499036,37.31011798,37.144672661,242.382083333,234.330833333,228.2725,200.397708333,218.113154762,229.84,229.9,225.86,209.73,230.53,29.6898540684,26.568349738,24.770745737,61.801065797,60.0173330866,17
776,776,18/07/2019,9,264.12,285.66,20650,23467,4197,17433,3217,77,1854,291.64,502.66,3,7,242.42,226.36,240.99,257.0,262.0,183.57,278.4,319.75,563.79,396.38,515.52,243.74875,249.711041667,235.715972222,228.7196875,237.665416667,241.99,244.43,237.6,233.945,238.815,20.1890063309,23.5413522307,29.8946813141,37.3181072869,37.1442011472,244.274583333,235.972916667,229.470416667,202.9759375,218.568869048,229.84,229.9,225.86,209.79,230.53,33.0700040072,29.2820781699,27.0113082442,61.5606460514,60.4976228506,17
777,777,18/07/2019,10,295.0,309.73,21225,23467,4184,18021,3204,65,1906,291.64,487.62,3,7,242.42,242.42,226.36,267.5,290.0,203.29,298.0,319.76,516.77,402.28,493.68,242.70375,248.719791667,236.259444444,228.510520833,237.574166667,241.99,242.42,240.495,233.945,238.815,19.5449788531,22.7988301762,29.6515833788,37.1828053745,37.1133824407,245.626666667,237.617708333,230.56375,205.554270833,219.024642857,229.84,229.9,225.86,213.175,230.53,35.4814738759,31.6788090954,29.0057428232,61.2098367868,60.9708019931,17
778,778,18/07/2019,11,296.9,308.76,21425,23467,4178,18227,3198,62,1924,291.64,461.01,3,7,243.05,242.42,242.42,267.5,291.29,203.29,295.95,288.21,501.9,406.5,475.74,241.685,247.714791667,236.811666667,228.231875,237.498571429,241.99,242.42,241.085,233.945,238.815,18.8200864019,21.9290032362,29.3980777373,36.9697483815,37.0890650684,245.664583333,238.605208333,231.445972222,207.805208333,219.292619048,229.84,229.9,228.405,216.5,230.53,35.5283988037,32.5083584008,29.7802282769,60.2164561522,61.1762373659,17
779,779,18/07/2019,12,296.9,305.69,21725,23467,4179,18526,3199,66,1951,291.64,457.44,3,7,249.6,243.05,242.42,267.57,300.0,208.2,299.73,319.75,490.73,554.83,466.46,240.93625,246.664791667,237.386666667,228.019375,237.454702381,241.99,242.42,241.585,233.945,238.815,18.0887413489,20.5345099242,29.234998368,36.7853093621,37.0702501559,247.016666667,240.249791667,232.540833333,210.3846875,219.707797619,229.84,229.9,228.405,219.25,230.53,37.730975473,34.5546378628,31.5310573365,59.6440719594,61.6209501705,17
780,780,18/07/2019,13,300.0,310.93,21975,23467,4178,18777,3198,73,1974,299.37,425.04,3,7,244.27,249.6,243.05,278.09,305.0,209.76,300.0,319.76,463.0,563.79,411.7,239.527083333,245.399583333,237.865972222,227.751354167,237.386369048,241.99,242.42,241.99,233.945,238.815,16.2971239071,18.6480328046,29.0580407364,36.5693166357,37.0468970866,248.369166667,241.892083333,233.738888889,212.964270833,220.163571429,229.84,229.9,228.405,223.0,230.53,39.7647173648,36.4110778069,33.1644763096,58.9523877958,62.077156996,17
781,781,18/07/2019,14,295.0,306.1,21800,23467,4180,18600,3200,79,1958,299.37,408.74,3,7,242.42,244.27,249.6,275.0,300.0,205.0,298.43,319.76,443.92,516.77,411.49,238.169583333,244.2,238.385694444,227.548333333,237.355178571,241.99,242.42,241.99,233.945,238.815,14.4681471664,16.8237480328,28.7953854786,36.4315243094,37.0404009881,251.67,243.536875,235.026805556,215.542604167,220.652261905,229.84,229.9,229.78,224.1,230.53,42.2941132711,38.104954397,34.6667943093,58.1400578322,62.5371728181,17
782,782,18/07/2019,15,270.0,285.63,21450,23480,4195,18235,3215,90,1926,299.37,407.9,3,7,242.42,242.42,244.27,260.63,270.0,203.29,272.0,319.75,416.94,501.9,400.2,237.410833333,243.625416667,238.929166667,227.573541667,237.385595238,241.99,242.42,241.99,233.945,239.5,13.6959314545,16.3892094702,28.4913309647,36.4410667698,37.0424617122,254.980416667,245.402083333,236.580138889,218.120833333,221.165654762,229.84,229.9,229.78,224.2,230.53,44.4213096609,39.6010756333,35.9177119591,57.1987033653,62.9956267149,17
783,783,18/07/2019,16,280.0,290.76,21300,23480,4179,18101,3199,102,1913,291.64,407.79,3,7,242.42,242.42,242.42,262.0,265.55,190.0,272.0,299.37,417.15,490.73,398.62,236.595,243.143541667,239.657222222,227.614895833,237.416011905,241.99,242.42,241.995,233.945,239.91,12.7156134766,16.0677493147,27.88675026,36.4557892015,37.0444971976,257.436666667,247.318125,237.85375,220.488020833,221.658928571,229.84,230.0,229.84,224.2,230.765,45.2041007823,39.9466887641,36.4992387896,55.7775609216,63.2826685039,17
784,784,18/07/2019,17,261.0,281.05,21025,23480,4189,17816,3209,111,1888,299.37,404.0,3,7,241.98,242.42,242.42,251.0,259.0,183.52,255.0,299.37,428.01,463.0,393.13,236.219166667,242.788958333,240.469166667,227.675,237.546845238,241.99,242.295,241.995,233.945,240.0,12.400738378,15.8972781344,27.0682941574,36.4748604701,37.0214263764,260.33625,249.231666667,239.127361111,222.855208333,221.994761905,234.95,232.75,229.9,224.2,230.765,45.5832625473,40.1988227484,37.0272463059,54.2149039904,63.5454953901,17
