X1,index,date,hour,rdn,rds,demand,supply1,supply2,supply3,supply4,wind,reserve,cro,se,weekdays,month,lag_rdn_24,lag_rdn_25,lag_rdn_26,lag_rdn_48,lag_rdn_72,lag_rdn_96,lag_rdn_168,lag_cro_72,lag_se_24,lag_se_48,lag_se_72,ma_rdn_24,ma_rdn_48,ma_rdn_72,ma_rdn_96,ma_rdn_168,med_rdn_24,med_rdn_48,med_rdn_72,med_rdn_96,med_rdn_168,sd_rdn_24,sd_rdn_48,sd_rdn_72,sd_rdn_96,sd_rdn_168,ma_cro_24,ma_cro_48,ma_cro_72,ma_cro_96,ma_cro_168,med_cro_24,med_cro_48,med_cro_72,med_cro_96,med_cro_168,sd_cro_24,sd_cro_48,sd_cro_72,sd_cro_96,sd_cro_168,day,arima_rdn,arima_cro
409,409,03/07/2019,2,237,241.44,16250,23316,6278,10898,5352,2427,1458,223,271.34,2,7,230.99,230.99,227,188,150,203.85,235.12,250,253.8,287.91,250.46,242.794583333,220.695208333,224.246111111,233.397708333,246.44922619,241.21,228.33,230.99,237.31,239.31,33.2308919896,39.8078511977,38.3605591375,42.0857559721,47.273444635,295.16,296.554791667,254.836805556,230.1646875,243.019107143,316.94,308.14,260.47,231.3,236.595,59.5019310611,76.1484595893,94.1161060714,100.419376322,96.0810244766,2,235.6873208937564,255.52728694002673
410,410,03/07/2019,3,226,226.47,15875,23316,6131,10670,5205,2280,1424,209.22,267.85,2,7,224,230.99,230.99,180,150,203.85,230,231.5,239.47,286.43,221.97,244.627916667,222.236875,224.525972222,233.595625,246.455238095,241.21,228.33,230.99,237.31,239.31,30.7359937673,38.420484793,38.2830870118,41.9953829495,47.2705075219,296.366666667,297.143541667,257.029583333,231.7715625,243.061904762,316.94,308.14,260.47,231.4,236.595,57.8116211927,75.5182757503,91.6411880066,99.173044134,96.0742420193,2,231.0389791460833,252.1612939225032
411,411,03/07/2019,4,224.89,224.78,15725,23316,5971,10680,5045,2138,1411,208.98,265.53,2,7,222,224,230.99,179.93,144.99,203.85,230,234.1,226.83,275.14,180.72,246.380833333,223.84125,224.778055556,233.772708333,246.466309524,241.21,228.33,230.99,237.31,239.31,27.9600547236,36.6953255545,38.2047000884,41.9092875394,47.2645246511,297.671666667,297.788958333,259.26375,233.406770833,243.166666667,316.94,308.14,260.47,232.8,236.595,55.9300893326,74.8268263773,89.0207593994,97.8820141373,96.0546985429,2,225.8994574957347,251.1326686415523
412,412,03/07/2019,5,219.03,220.49,15375,23316,5860,10441,4934,2027,1379,202.96,267.43,2,7,211.02,222,224,176.93,138.79,203.85,223.46,227.6,216.71,263.28,157.41,247.80125,225.346041667,224.877638889,233.835416667,246.432261905,241.21,228.33,230.99,237.31,239.31,24.9862009417,34.5517445284,38.1586981387,41.8702677808,47.2881209616,298.710833333,298.393958333,261.421527778,234.010729167,243.318988095,316.94,308.14,260.47,232.8,236.595,54.2958591516,74.1215318801,86.2638325737,97.6629205427,96.0093217071,2,222.20412570479604,248.02555208189958
413,413,03/07/2019,6,225.01,242.97,15725,23316,5850,10788,4937,2002,1411,208.98,282.21,2,7,223.82,211.02,222,193.92,138.22,203.85,232,234.1,225.03,253.8,107.19,249.047083333,227.129375,225.155,234.083541667,246.439166667,241.21,228.33,230.99,237.31,239.31,22.835704591,32.0798245343,38.0761914816,41.7380173281,47.2847136421,300.309166667,299.031875,263.669583333,234.1784375,243.42375,316.94,308.14,260.47,234.1,236.595,51.6321363457,73.415690614,83.3232134342,97.6489598438,95.9894827553,2,225.5957673931785,251.7072999994184
414,414,03/07/2019,7,254.89,252.64,17950,23378,5919,12935,5015,2075,1611,242.45,318.32,2,7,259.1,223.82,211.02,264.12,140.13,220.54,265,280.15,255.9,239.47,133.77,248.837916667,229.607916667,225.690555556,234.053333333,246.370833333,241.21,230.325,231.49,237.31,239.31,22.7143074963,29.7245400414,38.2809950232,41.7186447695,47.2579052401,302.128333333,299.190208333,266.557222222,234.638333333,243.412142857,316.94,308.14,263.775,234.1,236.595,50.0301056032,73.3655410298,80.1373609871,97.7615305426,95.9848957688,2,240.61005094527033,275.0619421554395
415,415,03/07/2019,8,228,219.76,19925,23378,6031,14787,5138,2179,1789,209.34,330.99,2,7,223.67,259.1,223.82,250,182.5,232.11,275.3,316.94,282.98,226.83,158.57,247.740833333,230.465625,225.573333333,233.7790625,246.124821429,240.52,230.325,230.99,237.155,238.81,23.2844433823,28.9193892042,38.2739824843,41.6992491937,47.2679214687,304.250833333,299.121875,269.941944444,237.166458333,243.38577381,316.94,308.14,269.26,234.495,236.595,49.5085730755,73.3470621221,76.9400516158,96.7023356925,95.963957103,2,258.00606597325447,299.45073635682087
416,416,03/07/2019,9,225.06,224.47,21025,23378,6153,15758,5267,2258,1888,208.98,335.74,2,7,237.6,223.67,259.1,270,198.92,262.91,327.1,327.1,289.62,216.71,225.24,246.390833333,231.271458333,225.221805556,232.971666667,245.717678571,240.265,230.99,230.99,237.155,238.215,22.8734020429,28.5583253867,38.0417591278,40.8496470813,47.0431453001,304.674166667,294.033958333,271.782777778,238.272604167,243.219642857,320,308.14,272.535,235.69,236.595,49.6649824075,61.5921013774,76.6962548661,97.1208564543,95.793565614,2,273.47545932736335,313.5203701666572
417,417,03/07/2019,10,237.1,227.85,21475,23378,6224,16131,5344,2327,1928,209.1,335.74,2,7,237.6,237.6,223.67,279,223.82,280,370,517.84,300.05,225.03,234.53,244.665833333,231.558541667,224.632916667,232.138229167,245.111845238,240.05,231.49,230.99,237.155,238.12,21.8452402371,28.5510866499,37.5062541803,39.9100289466,46.4817400454,312.747916667,294.074583333,276.280555556,240.952916667,243.985892857,320,308.14,273.045,235.69,236.595,66.0141831255,61.7420075957,81.4206463225,101.206232281,97.4677502158,2,278.9422319185255,319.656913140124
418,418,03/07/2019,11,235,228.08,21550,23378,6315,16115,5435,2416,1935,209.22,337.43,2,7,237.6,237.6,237.6,279,231.99,279.24,386.13,555.89,303.63,255.9,244.02,242.940833333,231.675416667,224.054583333,231.322291667,244.680892857,239.69,233.995,230.99,237.155,238.12,20.6161713471,28.5643697085,36.9695699357,38.9685226137,46.2113709576,322.704166667,298.985,281.321944444,244.028020833,245.376666667,323.565,308.14,276.325,235.69,236.595,82.6076419729,72.3283677611,87.2169631976,106.174882803,100.219197545,2,281.2256130654875,319.98895089071596
419,419,03/07/2019,12,242.2,228.71,21875,23378,6430,16325,5550,2533,1964,216.5,334.79,2,7,237.6,237.6,237.6,280,237.31,279.24,394.02,980,313.85,282.98,249.3,241.174166667,231.681458333,223.47625,230.506354167,244.232083333,238.545,233.995,230.99,237.155,238.12,19.0603686074,28.5656174812,36.4156661241,37.9859918258,45.9090328718,350.034583333,311.548125,292.230833333,251.406875,248.673988095,323.565,308.14,279.63,235.69,236.595,157.571464062,121.690161977,119.396240424,130.044970807,114.319943389,2,285.92664384573277,324.03223235735277
420,420,03/07/2019,13,252,230.02,22175,23378,6548,16507,5668,2659,1991,209.46,321.49,2,7,250,237.6,237.6,280,237.31,278.35,400,750,296.15,289.62,255.63,239.924166667,231.945833333,223.0825,229.802083333,243.833869048,238.545,233.995,230.99,237.155,238.12,17.3064400973,28.6773226319,35.964452432,36.9671576834,45.5637846778,367.117916667,320.570625,299.945277778,257.073541667,250.258154762,323.565,308.14,281.125,240.96,236.595,177.412452334,137.167626514,130.430809751,139.550467174,119.332599135,2,289.701774346135,327.62349260883036
421,421,03/07/2019,14,251.34,228.44,21975,23378,6654,16201,5774,2769,1973,209.34,316,2,7,248,250,237.6,279.3,237,269.94,390,568.85,303.84,300.05,248.77,238.62,232.175,222.777777778,229.103020833,243.441607143,238.545,234.295,230.99,237.155,238.12,15.2696607405,28.7623964024,35.653445687,35.9577281678,45.2394831174,371.659583333,325.819166667,305.318194444,262.1084375,250.768571429,323.565,308.14,283.985,247.715,236.595,181.243368946,141.767720628,133.437017567,141.993146138,120.512047,2,289.3387778590354,324.0452217802521
422,422,03/07/2019,15,242.35,222.89,21575,23438,6687,15768,5807,2802,1937,209.22,310.4,2,7,230,248,250,250,223.82,240,326.38,465.09,303.63,303.63,221.87,237.786666667,232.30375,222.638888889,228.530104167,242.99375,237.6,234.295,230.495,236.615,238.12,15.1670004104,28.7380224541,35.6048556807,35.4928980737,44.9958047105,377.52875,328.90625,309.25,265.537604167,250.707678571,323.565,308.14,285.875,254.695,236.595,181.920144768,143.175953238,133.922022277,142.885181227,120.4004381,2,284.60226511792763,315.302818907541
423,423,03/07/2019,16,231,223.76,21550,23438,6629,15801,5749,2773,1935,209.22,308.92,2,7,230,230,248,243.99,205,239.31,316.35,462.35,304.36,313.85,51.06,237.20375,232.824583333,222.509583333,228.009270833,242.543333333,237.6,234.295,230,234.17,238.12,15.1870476315,28.4578324079,35.5603364041,35.0942821927,44.7426700874,382.721666667,332.301666667,312.459027778,268.457916667,250.629821429,323.565,316.915,292.625,260.47,236.595,182.512216784,144.388002527,134.79324978,144.020265554,120.258396191,2,279.97296402383944,315.28797426140596
424,424,03/07/2019,17,222,217.71,21275,23438,6555,15600,5675,2697,1910,202.96,307.45,2,7,221.99,230,230,241.7,200,239.31,302,326.77,305.52,296.15,23.74,236.3825,233.282708333,222.269027778,227.7175,242.138511905,237.6,234.295,229.83,232.05,238.06,15.4637340814,28.0928276407,35.5036228725,35.0258983881,44.6182182876,382.82875,332.506875,313.803055556,269.023229167,249.816785714,323.565,316.92,299.37,260.47,236.595,182.47713873,144.372675277,134.441457196,144.142757662,119.269227352,2,276.74065129649745,312.05454351688627
425,425,03/07/2019,18,220.57,216.75,20825,23438,6354,15351,5474,2495,1870,202.72,316.63,2,7,220.1,221.99,230,240.21,200,237.35,280,316.94,318.38,303.84,211.53,235.544583333,233.701458333,222.029444444,227.458229167,241.751369048,234.295,234.295,229.33,231.49,237.8,15.7887441963,27.7336709089,35.4585951712,34.988798478,44.5249409071,382.531666667,332.5075,314.9925,269.486145833,249.673571429,320,316.935,299.37,260.47,236.595,182.582734092,144.372606385,134.079601464,144.225377089,119.17348891,2,269.5032252730857,306.8596502684893
426,426,03/07/2019,19,218.23,218.29,20650,23438,6114,15416,5234,2220,1854,202.72,319.9,2,7,218.1,220.1,221.99,239.89,206,226.09,250.68,299.37,307.21,303.63,269.13,234.636666667,233.953541667,221.918472222,227.247708333,241.472202381,230.99,234.295,229.33,230.99,237.6,16.1503661734,27.5307719895,35.4582110183,34.983617624,44.525330615,381.544583333,332.5075,315.547777778,270.45875,249.755357143,316.94,316.935,299.37,263.775,236.595,182.981830863,144.372606385,133.928787628,144.107521432,119.203023692,2,268.0454264772751,305.97993689891655
427,427,03/07/2019,20,221.5,222.65,20675,23550,5843,15738,4937,1932,1856,203.2,319.38,2,7,218.11,218.1,220.1,240.72,218.18,236.23,260,316.94,326.17,304.36,255.42,233.694583333,233.952083333,221.666805556,226.759270833,240.956071429,230.495,234.295,228,230.495,237.6,16.4369848021,27.5316271484,35.4194861951,34.7777064177,44.2885504058,381.240833333,332.873541667,316.687361111,272.955625,249.94172619,316.94,316.94,308.14,269.26,236.595,183.087130147,144.309061591,133.581440549,142.795083395,119.283896605,2,262.67756749094707,302.99200429020703
428,428,03/07/2019,21,225,225.54,20500,23550,5601,15808,4692,1667,1840,216.5,316.21,2,7,218.11,218.11,218.1,240.32,215,239.31,233.54,299.37,326.07,305.52,250.77,232.769166667,234.016875,221.372361111,226.270833333,240.56327381,230,234.295,226.87,230,237.6,16.6713010151,27.4897047774,35.3588179528,34.5635944362,44.1961513145,380.205,333.154791667,317.212638889,275.271979167,250.1875,316.935,316.94,308.14,272.535,236.595,183.493570981,144.228638272,133.435851856,141.379497863,119.343287591,2,259.9697838421013,302.17541518184424
429,429,03/07/2019,22,220,219.05,20375,23550,5378,15912,4463,1450,1829,216.5,311.99,2,7,207.09,218.11,218.11,239.49,226.74,239.31,230,285.88,320.59,318.38,237.27,231.419166667,233.6075,220.924861111,225.928020833,240.367380952,228.5,234.295,225.37,229.83,237.475,17.3993407963,27.7455004211,35.3324801692,34.5891872554,44.2715329419,378.91125,333.9975,318.480972222,277.4778125,250.48422619,308.155,316.94,308.14,273.045,236.7,184.067661551,143.822769474,132.68549206,139.851753602,119.369845361,2,254.7539128372832,301.7520230511971
430,430,03/07/2019,23,263,259.74,19600,23550,5150,15373,4227,1285,1759,242.57,311.04,2,7,255,207.09,218.11,289.57,229.66,229,250.1,285.88,315.85,307.21,202.56,229.97875,234.135416667,221.285972222,225.561666667,240.337619048,228.5,237.6,225.37,229.83,237.475,13.3313841261,27.9093823131,35.5483787257,34.0841669576,44.2599348465,378.91125,334.254583333,319.42375,279.687604167,250.71452381,308.155,316.94,308.14,276.325,236.7,184.067661551,143.723396872,132.201757243,138.265627229,119.400769703,2,239.35818526192605,293.2182272012836
431,431,03/07/2019,24,241,245.62,18225,23550,5053,14102,4123,1197,1636,221,291.29,2,7,215,255,207.09,227,198.97,201.12,238,284.17,290.88,326.17,45.68,229.47875,234.469375,221.47875,225.162708333,240.236428571,227,237.6,225.37,229.33,237.475,13.6687257485,27.5735320518,35.4750387522,33.980063055,44.2985276284,378.9975,334.497291667,322.334166667,281.880833333,251.114345238,308.155,316.94,308.14,279.63,238.66,184.020804643,143.626730691,129.004460069,136.622641991,119.399659959,2,227.0251894957577,276.05679768011584
432,432,04/07/2019,1,236,230.5,16950,23167,5253,12634,4316,1413,1521,203.85,292.13,3,7,240.56,215,255,230.99,193.95,157.59,230.1,286.01,275.77,326.07,218.49,229.8775,235.440416667,222.631111111,225.37125,240.231369048,227,237.6,226.87,229.83,237.475,13.8530763339,26.9294192492,34.7097978843,34.0128114021,44.2984413281,379.285,336.23625,323.482083333,284.107604167,251.525119048,308.155,316.94,308.14,281.125,243.025,183.863285599,142.495921175,128.296664266,134.901041826,119.400301156,3,228.77500707264693,275.19271495187974
433,433,04/07/2019,2,235.16,230.48,16350,23167,5305,11982,4368,1463,1467,209.9,286.98,3,7,237,240.56,215,230.99,188,150,223.44,282.1,271.34,320.59,209.1,230.127916667,236.46125,223.839444444,225.7165625,240.242559524,227,237.6,228.33,230,237.475,13.928177564,26.0056943539,33.6436873466,33.9602544417,44.2973798308,380.6225,337.89125,324.577361111,286.283229167,252.04952381,308.155,316.94,308.14,282.1,247.715,182.99663319,141.368370528,127.590363615,133.137132947,119.33959028,3,225.51744922986802,267.6652187551976
434,434,04/07/2019,3,230.68,226.33,15975,23167,5351,11561,4414,1509,1433,210.02,282.03,3,7,226,237,240.56,224,180,150,215,250,267.85,315.85,209.31,230.21125,237.419583333,224.895,225.947291667,240.21875,228,237.6,228.33,230,237.475,13.8958652945,24.6953351576,32.4659992894,33.8852889825,44.303992591,381.393333333,338.88,325.226805556,288.120520833,252.219166667,308.155,316.94,308.14,282.1,250,182.379098194,140.565252932,127.082041958,131.376874448,119.316157944,3,223.6825813266579,263.10973969822305
435,435,04/07/2019,4,230,226.43,15825,23167,5372,11390,4435,1547,1420,209.9,283.72,3,7,224.89,226,237,222,179.93,144.99,205.6,238.5,265.53,290.88,216.91,230.331666667,238.35625,226.004722222,226.166458333,240.188333333,228,237.6,228.33,230,237.475,13.8339999141,23.2805397343,31.0300724183,33.8088174727,44.3128034737,381.576666667,339.624166667,325.718194444,289.841979167,252.320357143,308.155,316.94,308.14,282.1,250,182.226744509,139.922478413,126.670978037,129.60234598,119.297156643,3,221.21908845746955,261.07514326776965
436,436,04/07/2019,5,225.25,226.47,15475,23167,5404,11008,4467,1579,1388,203.97,285.08,3,7,219.03,224.89,226,211.02,176.93,138.79,195.75,227.1,267.43,275.77,222.5,230.665416667,239.233333333,227.119166667,226.324583333,240.161964286,228,237.6,228.33,230,237.475,13.4388204643,21.6532737767,29.2430945141,33.7387700745,44.3241341683,381.555833333,340.133333333,326.114583333,291.455104167,252.353690476,308.155,316.94,308.14,282.1,250,182.245141139,139.457166418,126.311605133,127.816854749,119.289275527,3,219.5034486541185,257.09992461408325
437,437,04/07/2019,6,225.1,225.53,15825,23167,5470,11279,4546,1630,1420,203.85,295.18,3,7,225.01,219.03,224.89,223.82,193.92,138.22,205,230.99,282.21,271.34,253.94,230.715,239.881041667,228.324583333,226.545,240.120357143,228,237.6,228.33,230,237.475,13.4146393103,20.7135931563,27.2476973022,33.6594234557,44.3351210977,381.42625,340.867708333,326.496666667,293.10875,252.410178571,308.155,316.94,308.14,282.1,250,182.355618666,138.771747788,125.976583292,125.964378618,119.276823913,3,223.88789588379905,260.51461151880915
438,438,04/07/2019,7,255.44,250.57,17900,23167,5567,13235,4665,1737,1606,209.9,299.38,3,7,254.89,225.01,219.03,259.1,264.12,140.13,249.48,282.1,318.32,267.85,292.24,230.539583333,239.68875,229.918472222,226.9028125,240.060178571,228,237.6,229.83,230.495,237.475,13.0498917134,20.5257778379,25.3031061201,33.7772865042,44.3080014735,381.5075,341.817916667,326.629305556,295.294791667,252.684583333,308.155,316.94,308.14,282.1,250.455,182.308960744,138.196799528,125.9240002,123.894979712,119.291872277,3,239.3147928635226,285.5137260192201
439,439,04/07/2019,8,219,241.62,19825,23082,5748,14962,4863,1892,1780,243.07,311.48,3,7,228,254.89,225.01,223.67,250,182.5,220,233.5,330.99,265.53,313.02,230.72,239.230416667,230.550416667,226.86,239.778630952,229,237.6,229.83,230,237.33,12.9805366004,20.5362558437,24.6622152939,33.7732214071,44.2329515035,378.030833333,341.140833333,325.424861111,296.964166667,252.580952381,299.37,316.94,299.37,282.1,250,184.377681827,138.655022173,126.400000033,121.93568199,119.300984959,3,261.25313995401626,313.31071330304013
440,440,04/07/2019,9,240,256.54,20925,23082,5943,15867,5058,2062,1879,243.19,324.2,3,7,225.06,228,254.89,237.6,270,198.92,238.12,241.34,335.74,267.43,337.28,230.1975,238.294166667,230.913472222,226.465729167,239.17125,227,237.3,229.83,229.83,237.31,12.9438900308,20.1238903046,24.3808214953,33.5682510322,43.7243787929,374.4575,339.565833333,320.841805556,297.451458333,252.483809524,292.69,316.935,299.37,282.1,247.715,186.229400944,139.36333725,123.302998402,121.615188655,119.303468887,3,276.14765949860316,327.61001409128147
441,441,04/07/2019,10,241.99,256.93,21375,23082,6166,16094,5281,2287,1919,243.19,325.04,3,7,237.1,225.06,228,237.6,279,223.82,238.12,250,335.74,282.21,337.6,230.176666667,237.42125,231.097916667,226.018854167,238.380178571,227,237.05,230,229.83,237.205,12.9318543903,19.2085536825,24.3766347339,33.1307789754,42.5291131067,363.2975,338.022708333,317.148888889,298.034791667,252.341785714,285.945,308.15,299.37,282.1,247.715,185.286382152,139.947420791,121.345191593,121.247502876,119.292070826,3,283.8287780849935,333.01045430714777
442,442,04/07/2019,11,242.97,258.96,21450,23082,6431,15904,5546,2545,1926,243.19,322.73,3,7,235,237.1,225.06,237.6,279,231.99,239.97,241.46,337.43,318.32,328.63,230.068333333,236.504583333,231.139722222,225.558020833,237.480595238,227,236,230,229.83,237.05,12.8777407101,18.2058313032,24.3807668929,32.6874178794,40.954379025,350.19625,336.450208333,316.055416667,298.540520833,252.148928571,285.88,299.37,299.37,282.1,243.445,182.166559925,140.611837165,121.671690123,120.905175662,119.283264337,3,289.7779635632166,332.16658245989885
